K14Q42H 18.3   0.15 K14C9  61.70962  111.58605  183.27847    5.60855  0.1712372  0.27840177   2.3228512  2 E2014-U41    35   2 2013-2014 0.20 M-v 38h MPCLINUX   0000          2014 QH42          20141015
K14Q42J 17.7   0.15 K14C9  22.30617  112.14288  230.23689    2.95371  0.1203807  0.21854508   2.7296608  3 E2014-U41    38   3 2005-2014 0.22 M-v 38h MPCLINUX   0000          2014 QJ42          20140916
K14Q42K 18.0   0.15 K14C9 205.38104  333.12146  190.97477    6.49545  0.0544760  0.26596450   2.3947137  4 E2014-U41    24   2 2007-2014 0.27 M-v 38h MPCLINUX   0000          2014 QK42          20140916
K14Q42O 16.4   0.15 K14C9 249.83123  250.40665  228.77022    4.88690  0.0899921  0.18960254   3.0008201  0 E2014-U41    37   4 2005-2014 0.24 M-v 38h MPCW       0400          2014 QO42          20140911
K14Q42R 17.3   0.15 K14C9 359.96338  180.70217  184.86065    9.96381  0.0993567  0.18768208   3.0212559  3 E2014-U41    23   2 2009-2014 0.25 M-v 38h MPCLINUX   0000          2014 QR42          20140911
K14Q42U 17.1   0.15 K14C9 107.64172  268.63583  325.12172   11.63822  0.2262770  0.22705896   2.6609923  2 E2014-U41    43   3 2004-2014 0.29 M-v 38h MPCLINUX   0000          2014 QU42          20140928
K14Q43L 17.7   0.15 K14C9 153.20257   27.38776  150.18614   11.19715  0.0524687  0.23637909   2.5905781  3 E2014-U41    25   2 2013-2014 0.21 M-v 38h MPCLINUX   0000          2014 QL43          20140828
K14Q43P 19.4   0.15 K14C9  17.18886  100.94696  242.99053    2.65489  0.2356385  0.30893473   2.1671629  2 E2014-U41    29   2 2011-2014 0.14 M-v 38h MPCLINUX   0005          2014 QP43          20140915
K14Q45O 17.5   0.15 K14C9 350.87992  205.72498  142.83822   12.55063  0.0559553  0.22677385   2.6632222  2 E2014-U41    36   3 2004-2014 0.19 M-v 38h MPCLINUX   0000          2014 QO45          20140918
K14Q46Q 17.7   0.15 K14C9   8.73092  136.81333  197.68599    4.90942  0.1299247  0.22067672   2.7120542  3 E2014-U41    30   2 2010-2014 0.18 M-v 38h MPCLINUX   0000          2014 QQ46          20140915
K14Q46T 19.0   0.15 K14C9   9.53332  104.04155  249.64164    3.49029  0.2678485  0.27456204   2.3444576  2 E2014-U41    28   2 2007-2014 0.28 M-v 38h MPCLINUX   0000          2014 QT46          20140821
K14Q46X 17.0   0.15 K14C9 349.72300  137.71704  215.69084    4.54271  0.1428960  0.18074716   3.0980497  3 E2014-U41    27   2 2004-2014 0.20 M-v 38h MPCLINUX   0000          2014 QX46          20140830
K14Q47A 18.8   0.15 K14C9 347.98169  153.85869  222.09142    4.53603  0.2043795  0.26315024   2.4117569  4 E2014-U41    28   2 2007-2014 0.17 M-v 38h MPCLINUX   0000          2014 QA47          20140830
K14Q47Q 17.6   0.15 K14C9 273.33409  171.78099  265.22590    6.79638  0.0476666  0.28911032   2.2651327  2 E2014-U41    49   3 2008-2014 0.32 M-v 38h MPCLINUX   0000          2014 QQ47          20140821
K14Q48N 17.3   0.15 K14C9  22.06701   32.22089  286.56572   11.99406  0.0678808  0.22600878   2.6692291  2 E2014-U41    34   2 2010-2014 0.21 M-v 38h MPCLINUX   0000          2014 QN48          20140830
K14Q49D 16.6   0.15 K14C9  78.75613    6.11095  239.24083    5.08232  0.1034981  0.18726758   3.0257125  4 E2014-U41    33   3 2005-2014 0.22 M-v 38h MPCLINUX   0000          2014 QD49          20140830
K14Q50G 17.2   0.15 K14C9 356.66183  172.35593  174.41778    6.94633  0.0490351  0.22344218   2.6896305  0 E2014-U41    53   5 2008-2014 0.26 M-v 38h MPCLINUX   0400          2014 QG50          20140830
K14Q50H 17.1   0.15 K14C9  31.24040  126.37649  172.30493    4.94183  0.2116235  0.19016500   2.9949000  1 E2014-U41    48   2 2013-2014 0.14 M-v 38h MPCLINUX   0000          2014 QH50          20140821
K14Q50V 16.4   0.15 K14C9 355.46164   70.90690  268.63897    3.79402  0.0358038  0.17756404   3.1349650  0 E2014-U41    45   5 2007-2014 0.34 M-v 38h MPCLINUX   0400          2014 QV50          20140825
K14Q50W 16.7   0.15 K14C9 355.18477  194.78680  150.27883   10.98824  0.1134808  0.18075151   3.0980001  2 E2014-U41    34   3 2009-2014 0.17 M-v 38h MPCLINUX   0000          2014 QW50          20140918
K14Q51R 17.1   0.15 K14C9 290.43346  276.57764  143.11028   13.78037  0.1013988  0.22841215   2.6504722  2 E2014-U41    28   2 2012-2014 0.12 M-v 38h MPCLINUX   0000          2014 QR51          20140920
K14Q52A 15.9   0.15 K14C9 350.92072  213.01152  140.53955   11.46451  0.1474744  0.18384458   3.0631540  0 E2014-U41    67   4 2005-2014 0.18 M-v 38h MPCLINUX   0400          2014 QA52          20140920
K14Q52Y 17.7   0.15 K14C9  15.04426  172.12810  157.00685    5.99184  0.1034633  0.22790538   2.6543997  2 E2014-U41    31   2 2013-2014 0.10 M-v 38h MPCLINUX   0000          2014 QY52          20140920
K14Q53L 17.1   0.15 K14C9 264.98275  302.79165  143.05670   11.08781  0.0842273  0.24409820   2.5356716  1 E2014-U41    39   3 2002-2014 0.21 M-v 38h MPCLINUX   0000          2014 QL53          20140920
K14Q55A 15.9   0.15 K14C9 245.68701  192.77629  264.50897    7.59588  0.1066408  0.17765888   3.1338493  0 E2014-U41    69   4 2009-2014 0.20 M-v 38h MPCLINUX   0400          2014 QA55          20140901
K14Q55C 17.8   0.15 K14C9  71.33607   88.79512  169.64990    9.43158  0.1204782  0.22034038   2.7148135  2 E2014-U41    30   3 2009-2014 0.25 M-v 38h MPCLINUX   0000          2014 QC55          20140830
K14Q57J 18.0   0.15 K14C9 314.84612  210.26688  206.96705    4.40767  0.2082544  0.27131046   2.3631522  3 E2014-U41    23   2 2007-2014 0.15 M-v 38h MPCLINUX   0000          2014 QJ57          20140830
K14Q58P 17.9   0.15 K14C9 319.00197  133.27832  269.34056    5.50423  0.1529530  0.23127487   2.6285551  3 E2014-U41    27   2 2006-2014 0.16 M-v 38h MPCLINUX   0000          2014 QP58          20140901
K14Q58X 17.0   0.15 K14C9 325.34943  113.71593  262.56422    4.53267  0.0158854  0.19817313   2.9136644  3 E2014-U41    24   2 2013-2014 0.09 M-v 38h MPCLINUX   0000          2014 QX58          20140901
K14Q59S 18.2   0.15 K14C9  40.07865  147.87863  159.95337    6.59170  0.1571061  0.28581883   2.2824897  0 E2014-U41    58   4 2010-2014 0.21 M-v 38h MPCLINUX   0400          2014 QS59          20141001
K14Q60D 18.5   0.15 K14C9  49.00970   25.03564  270.33848    2.80853  0.1475239  0.28071446   2.3100756  3 E2014-U41    33   2 2011-2014 0.19 M-v 38h MPCLINUX   0000          2014 QD60          20140903
K14Q60H 16.8   0.15 K14C9  53.90592  331.91205  294.90438    3.81009  0.2138022  0.18318649   3.0704858  2 E2014-U41    43   2 2013-2014 0.19 M-v 38h MPCLINUX   0000          2014 QH60          20140915
K14Q60L 17.6   0.15 K14C9  92.82362  348.63469  238.96431    2.25840  0.1959896  0.22441168   2.6818784  3 E2014-U41    32   2 2013-2014 0.19 M-v 38h MPCLINUX   0000          2014 QL60          20140821
K14Q61D 18.4   0.15 K14C9  61.59788  110.58134  167.43228    2.87948  0.1519814  0.27677493   2.3319445  3 E2014-U41    29   2 2007-2014 0.15 M-v 38h MPCLINUX   0000          2014 QD61          20140903
K14Q61N 18.6   0.15 K14C9 341.56362  225.77582  163.76558    1.82226  0.2303365  0.25865036   2.4396489  3 E2014-U41    22   2 2003-2014 0.10 M-v 38h MPCLINUX   0000          2014 QN61          20140825
K14Q61P 16.7   0.15 K14C9  85.83752   98.60799  140.49750   16.86060  0.1034437  0.17437338   3.1730915  2 E2014-U41    30   2 2012-2014 0.21 M-v 38h MPCLINUX   0000          2014 QP61          20140918
K14Q61R 18.5   0.15 K14C9   2.10006   46.59585  312.09242    7.38604  0.2588575  0.22586258   2.6703808  2 E2014-U41    34   2 2010-2014 0.15 M-v 38h MPCLINUX   0000          2014 QR61          20140915
K14Q64W 18.0   0.15 K14C9 340.07385  171.96585  207.36920    3.19901  0.1681651  0.24285228   2.5443368  1 E2014-U41    49   5 1994-2014 0.28 M-v 38h MPCLINUX   0400          2014 QW64          20140902
K14Q64Z 18.1   0.15 K14C9  88.62720   85.67243  153.83216    5.01485  0.1560378  0.26378377   2.4078938  0 E2014-U41    51   5 2002-2014 0.33 M-v 38h MPCLINUX   0400          2014 QZ64          20140825
K14Q65L 17.8   0.15 K14C9 312.89412  179.44437  239.12244    5.32689  0.2383123  0.24464734   2.5318758  3 E2014-U41    24   2 2012-2014 0.27 M-v 38h MPCLINUX   0000          2014 QL65          20140901
K14Q66R 17.2   0.15 K14C9 132.46036   63.32415  146.50266    7.70010  0.0214401  0.22929029   2.6437006  3 E2014-U41    32   2 2010-2014 0.17 M-v 38h MPCLINUX   0000          2014 QR66          20140918
K14Q66T 18.2   0.15 K14C9 346.59461  198.35235  164.09866    4.20978  0.0942635  0.25755585   2.4465557  3 E2014-U41    24   2 2007-2014 0.17 M-v 38h MPCLINUX   0000          2014 QT66          20140827
K14Q71Q 17.1   0.15 K14C9   9.39711  154.58134  178.98551    7.87084  0.0728504  0.18810265   3.0167508  2 E2014-U41    23   2 2009-2014 0.12 M-v 38h MPCLINUX   0000          2014 QQ71          20140919
K14Q72Q 18.4   0.15 K14C9  17.71237   87.39460  256.26599    5.86995  0.1853123  0.28757945   2.2731643  2 E2014-U41    31   2 2011-2014 0.14 M-v 38h MPCLINUX   0000          2014 QQ72          20140924
K14Q73V 18.6   0.15 K14C9 358.42258   89.37364  284.45706   10.05504  0.3085469  0.22810552   2.6528469  2 E2014-U41    23   2 2010-2014 0.19 M-v 38h MPCLINUX   0000          2014 QV73          20140914
K14Q73X 16.2   0.15 K14C9 343.81814   83.76655  280.53691   13.48594  0.0722082  0.17914125   3.1165373  2 E2014-U41    36   2 2010-2014 0.15 M-v 38h MPCLINUX   0000          2014 QX73          20140924
K14Q74K 17.2   0.15 K14C9 346.90230  152.40421  213.63175    8.13323  0.0872976  0.21420511   2.7664076  2 E2014-U41    28   2 2010-2014 0.18 M-v 38h MPCLINUX   0000          2014 QK74          20140924
K14Q74W 16.8   0.15 K14C9 336.77990  167.25592  218.06929    8.05291  0.1769249  0.19953186   2.9004222  2 E2014-U41    19   2 1995-2014 0.12 M-v 38h MPCLINUX   0000          2014 QW74          20140915
K14Q78B 15.8   0.15 K14C9 217.75177  210.02844  276.52691    8.91646  0.0622496  0.17918623   3.1160156  0 E2014-U41    45   4 2006-2014 0.21 M-v 38h MPCLINUX   0400          2014 QB78          20140924
K14Q78J 17.5   0.15 K14C9  23.94169  151.75325  170.55948    9.55247  0.0854516  0.21629487   2.7485601  2 E2014-U41    26   2 2013-2014 0.09 M-v 38h MPCLINUX   0000          2014 QJ78          20140919
K14Q79D 19.2   0.15 K14C9  25.39476   89.09736  248.09825    3.48194  0.1823141  0.30906567   2.1665508  2 E2014-U41    24   3 2008-2014 0.26 M-v 38h MPCLINUX   0000          2014 QD79          20140826
K14Q90T 17.1   0.15 K14C9   2.13872  173.43621  176.02339   10.90686  0.0997836  0.18815650   3.0161752  2 E2014-U41    33   3 2009-2014 0.26 M-v 38h MPCLINUX   0000          2014 QT90          20140919
K14Q91C 18.1   0.15 K14C9 349.36781  215.67134  168.34334   14.37214  0.2994837  0.19149590   2.9810074  2 E2014-U41    23   2 2009-2014 0.22 M-v 38h MPCLINUX   0000          2014 QC91          20140919
K14Q91M 16.6   0.15 K14C9  50.36024  111.12937  175.49843   11.54241  0.1331306  0.17313087   3.1882549  1 E2014-U41    39   3 2012-2014 0.17 M-v 38h MPCW       0000          2014 QM91          20140919
K14Q91Q 17.5   0.15 K14C9  56.66643   10.32187  270.78444    6.98379  0.1864993  0.21617399   2.7495846  3 E2014-U41    29   2 2010-2014 0.22 M-v 38h MPCLINUX   0000          2014 QQ91          20140915
K14Q92U 15.7   0.15 K14C9 307.97046  138.34713  265.31056    8.21016  0.0323802  0.18025951   3.1036347  0 E2014-U41    52   4 2009-2014 0.41 M-v 38h MPCLINUX   0400          2014 QU92          20140915
K14Q93O 17.5   0.15 K14C9  98.93043    9.76695  240.81359    6.18626  0.0742185  0.26451590   2.4034487  2 E2014-U41    40   3 2007-2014 0.17 M-v 38h MPCLINUX   0000          2014 QO93          20140915
K14Q94C 16.4   0.15 K14C9  26.20725  132.93487  187.41645    9.94171  0.1028782  0.17870724   3.1215810  0 E2014-U41    33   4 2007-2014 0.35 M-v 38h MPCLINUX   0000          2014 QC94          20140831
K14Q96W 19.2   0.15 K14C9  20.38778  153.05667  187.53529    6.47799  0.1535782  0.27030792   2.3689917  3 E2014-U41    27   2 2007-2014 0.32 M-v 38h MPCLINUX   0000          2014 QW96          20140914
K14Q97J 17.1   0.15 K14C9 355.25391  190.40186  168.57957   12.50725  0.0838631  0.19995089   2.8963685  2 E2014-U41    26   2 2013-2014 0.22 M-v 38h MPCLINUX   0000          2014 QJ97          20140919
K14Q97Y 19.3   0.15 K14C9   2.66898  142.73348  234.45231    2.76326  0.2608712  0.29088247   2.2559234  2 E2014-U41    32   2 2004-2014 0.14 M-v 38h MPCLINUX   0000          2014 QY97          20140914
K14Q98W 18.9   0.15 K14C9 298.60463  233.75536  190.67394    5.21034  0.0357265  0.27847950   2.3224189  3 E2014-U41    26   2 2013-2014 0.17 M-v 38h MPCLINUX   0000          2014 QW98          20140919
K14QA1F 17.4   0.15 K14C9  77.47540   89.95744  168.67448    8.23635  0.1575828  0.23606455   2.5928787  0 E2014-U41    45   4 2009-2014 0.19 M-v 38h MPCLINUX   0400          2014 QF101         20140912
K14QA1H 18.0   0.15 K14C9 357.75941  158.60015  198.98881    4.76547  0.0765011  0.22441654   2.6818397  3 E2014-U41    25   2 2010-2014 0.21 M-v 38h MPCLINUX   0000          2014 QH101         20140919
K14QA1U 17.0   0.15 K14C9 291.55104  261.24674  162.30862   10.53100  0.0820835  0.18083204   3.0970802  2 E2014-U41    26   2 2012-2014 0.12 M-v 38h MPCLINUX   0000          2014 QU101         20140919
K14QA1X 18.0   0.15 K14C9 347.59900  191.16320  176.47888    6.38290  0.0612858  0.22219041   2.6997228  3 E2014-U41    22   2 2010-2014 0.20 M-v 38h MPCLINUX   0000          2014 QX101         20140919
K14QA3D 17.6   0.15 K14C9  76.24393  321.58631  298.68142    6.63681  0.1991012  0.26222014   2.4174566  3 E2014-U41    25   2 2013-2014 0.23 M-v 38h MPCLINUX   0000          2014 QD103         20140914
K14QA3S 18.4   0.15 K14C9   7.53482   58.81769  301.93699    6.11414  0.1727464  0.28136371   2.3065206  3 E2014-U41    34   2 2007-2014 0.30 M-v 38h MPCLINUX   0000          2014 QS103         20140915
K14QA4A 20.2   0.15 K14C9  35.19793  160.22842  166.46854    5.62300  0.2358361  0.31583683   2.1354736  1 E2014-U41    25   2 2011-2014 0.15 M-v 38h MPCLINUX   0005          2014 QA104         20140919
K14QA4M 18.4   0.15 K14C9  13.08961  188.41437  165.34848    7.40000  0.3329617  0.23370136   2.6103288  2 E2014-U41    50   2 2010-2014 0.21 M-v 38h MPCLINUX   0000          2014 QM104         20140930
K14QA4P 17.9   0.15 K14C9 127.09517  317.74637  263.70089    4.12518  0.0685219  0.25572676   2.4582079  1 E2014-U41    41   4 2005-2014 0.28 M-v 38h MPCLINUX   0400          2014 QP104         20140919
K14QA5U 18.7   0.15 K14C9  20.00865  121.80482  217.47833    2.14059  0.2300161  0.24410251   2.5356417  2 E2014-U41    37   2 2006-2014 0.17 M-v 38h MPCLINUX   0000          2014 QU105         20140919
K14QA5Z 18.0   0.15 K14C9  45.73101   10.44640  296.87084    4.90506  0.1046412  0.26069906   2.4268508  2 E2014-U41    25   2 2007-2014 0.16 M-v 38h MPCLINUX   0000          2014 QZ105         20140919
K14QA6C 18.2   0.15 K14C9 127.22774  277.70345  303.25697    6.53893  0.1246907  0.30503505   2.1855943  3 E2014-U41    29   2 2013-2014 0.33 M-v 38h MPCLINUX   0000          2014 QC106         20140915
K14QA6U 16.5   0.15 K14C9  23.16374  162.42335  161.24501   10.90000  0.1035461  0.17615818   3.1516223  2 E2014-U41    35   3 2012-2014 0.20 M-v 38h MPCLINUX   0000          2014 QU106         20140930
K14QA6X 17.3   0.15 K14C9  25.20321  139.75745  187.80596    5.93400  0.0273284  0.21695920   2.7429465  3 E2014-U41    23   2 2012-2014 0.22 M-v 38h MPCLINUX   0000          2014 QX106         20140919
K14QA7D 16.8   0.15 K14C9  56.77990  328.70611  315.54697   10.25785  0.0990811  0.17871225   3.1215227  3 E2014-U41    31   2 2012-2014 0.18 M-v 38h MPCLINUX   0000          2014 QD107         20140827
K14QA7F 18.4   0.15 K14C9   1.12492  165.10911  190.52858    4.27755  0.0849655  0.21589350   2.7519656  3 E2014-U41    22   2 2010-2014 0.32 M-v 38h MPCLINUX   0000          2014 QF107         20140919
K14QA7J 17.7   0.15 K14C9 336.48076  191.15841  190.82444    4.53792  0.0621352  0.21773233   2.7364495  3 E2014-U41    23   2 2010-2014 0.27 M-v 38h MPCLINUX   0000          2014 QJ107         20140919
K14QA8M 18.7   0.15 K14C9   9.85603  113.99280  240.73514    3.67613  0.2487131  0.26459650   2.4029606  1 E2014-U41    29   3 2003-2014 0.16 M-v 38h MPCLINUX   0000          2014 QM108         20140924
K14QB0A 17.8   0.15 K14C9 345.93268  204.38984  176.03872    7.95612  0.2038140  0.21710622   2.7417080  3 E2014-U41    21   2 2010-2014 0.14 M-v 38h MPCLINUX   0000          2014 QA110         20140919
K14QB2Z 17.7   0.15 K14C9  46.96558  105.10978  195.96155    3.88715  0.0566369  0.21698223   2.7427524  4 E2014-U41    18   2 2010-2014 0.19 M-v 38h MPCLINUX   0000          2014 QZ112         20140827
K14QB3A 17.9   0.15 K14C9  55.90028  116.38610  168.70239    8.94680  0.1376243  0.21492569   2.7602208  2 E2014-U41    18   2 2013-2014 0.11 M-v 38h MPCLINUX   0000          2014 QA113         20140919
K14QB3P 17.4   0.15 K14C9  19.14377  156.65993  179.11350    5.59803  0.1468871  0.21824936   2.7321260  2 E2014-U41    32   2 2013-2014 0.29 M-v 38h MPCLINUX   0000          2014 QP113         20140831
K14QB3Q 16.7   0.15 K14C9  18.13889   48.81533  284.06829   12.28349  0.1862781  0.22317026   2.6918148  3 E2014-U41    27   3 2003-2014 0.25 M-v 38h MPCW       0000          2014 QQ113         20140902
K14QB3V 17.2   0.15 K14C9  87.90921   49.24405  200.57478    8.72372  0.0861863  0.21720461   2.7408800  2 E2014-U41    31   3 2010-2014 0.24 M-v 38h MPCLINUX   0000          2014 QV113         20140924
K14QB4A 16.4   0.15 K14C9 316.32506  237.35019  168.16021   17.14172  0.1595816  0.17951766   3.1121792  2 E2014-U41    27   3 2006-2014 0.34 M-v 38h MPCLINUX   0000          2014 QA114         20140919
K14QB4M 17.0   0.15 K14C9 209.70818  336.11041  164.21019    9.96372  0.0203829  0.18676491   3.0311390  3 E2014-U41    23   2 2013-2014 0.17 M-v 38h MPCLINUX   0000          2014 QM114         20140919
K14QB4U 16.5   0.15 K14C9  84.20081  299.62224  320.83881    9.14867  0.0638658  0.17209960   3.2009789  2 E2014-U41    32   3 2006-2014 0.28 M-v 38h MPCLINUX   0000          2014 QU114         20140916
K14QB5M 16.4   0.15 K14C9 342.86044   50.25084  331.36833    9.23312  0.1293638  0.17881835   3.1202878  1 E2014-U41    47   3 2006-2014 0.28 M-v 38h MPCLINUX   0000          2014 QM115         20141001
K14QB5S 17.8   0.15 K14C9 354.35944   26.72375  345.17534    5.51279  0.1676622  0.18488118   3.0516935  3 E2014-U41    37   2 2009-2014 0.18 M-v 38h MPCLINUX   0000          2014 QS115         20140918
K14QB5T 18.1   0.15 K14C9 348.31619  255.75604  134.45983    4.05565  0.1952705  0.24314182   2.5423165  4 E2014-U41    33   3 2006-2014 0.29 M-v 38h MPCLINUX   0000          2014 QT115         20140903
K14QB5U 17.8   0.15 K14C9 343.49618   30.21076  345.71849    3.71065  0.0816688  0.21364329   2.7712553  3 E2014-U41    29   2 2012-2014 0.25 M-v 38h MPCLINUX   0000          2014 QU115         20140919
K14QB6A 16.5   0.15 K14C9 233.54247  176.20129  314.35967    9.47380  0.0458392  0.18806837   3.0171174  3 E2014-U41    31   2 2012-2014 0.17 M-v 38h MPCLINUX   0000          2014 QA116         20140916
K14QB6T 16.8   0.15 K14C9 302.38783  112.46487  326.31660   12.62982  0.1450862  0.22244446   2.6976669  1 E2014-U41    48   3 2010-2014 0.22 M-v 38h MPCLINUX   0000          2014 QT116         20140924
K14QB6Z 16.8   0.15 K14C9 348.49171  197.27975  176.20294    9.88820  0.0303329  0.17658125   3.1465864  3 E2014-U41    35   2 2003-2014 0.27 M-v 38h MPCLINUX   0000          2014 QZ116         20140915
K14QB7F 19.8   0.15 K14C9   3.03974  141.23304  236.91508    1.05527  0.2011134  0.28151956   2.3056692  5 E2014-U41    26   2 2007-2014 0.35 M-v 38h MPCLINUX   0000          2014 QF117         20140916
K14QB7G 17.1   0.15 K14C9 331.37379  223.79047  176.46173    4.27126  0.0972524  0.20960712   2.8067175  0 E2014-U41    49   5 2005-2014 0.20 M-v 38h MPCLINUX   0400          2014 QG117         20140915
K14QB7K 17.9   0.15 K14C9  60.55403   86.88036  201.29413    2.84224  0.1724922  0.21660656   2.7459227  3 E2014-U41    32   2 2010-2014 0.26 M-v 38h MPCLINUX   0000          2014 QK117         20140916
K14QB7L 16.9   0.15 K14C9  36.21086  140.32894  174.13626    5.30745  0.1822825  0.17241039   3.1971309  3 E2014-U41    32   2 2009-2014 0.21 M-v 38h MPCLINUX   0000          2014 QL117         20140916
K14QB7M 18.4   0.15 K14C9   7.62948  185.47564  184.07834    2.28188  0.2197904  0.25702029   2.4499531  3 E2014-U41    34   2 2005-2014 0.15 M-v 38h MPCLINUX   0000          2014 QM117         20140924
K14QB7S 18.1   0.15 K14C9 290.69398  235.97901  222.12869    2.40049  0.1682807  0.28109242   2.3080043  3 E2014-U41    32   3 2009-2014 0.26 M-v 38h MPCLINUX   0000          2014 QS117         20140916
K14QB7T 19.1   0.15 K14C9  65.02840  326.01046  323.77287    3.22877  0.1713149  0.27635383   2.3343128  4 E2014-U41    26   2 2007-2014 0.34 M-v 38h MPCLINUX   0000          2014 QT117         20140916
K14QB7U 17.2   0.15 K14C9 345.62517  227.67305  171.33347    8.20048  0.2380488  0.21783595   2.7355816  0 E2014-U41    49   3 2005-2014 0.19 M-v 38h MPCLINUX   0000          2014 QU117         20140924
K14QB7Z 18.0   0.15 K14C9 344.55568  221.79372  169.14678    8.40291  0.1221363  0.23243956   2.6197671  3 E2014-U41    25   2 2010-2014 0.18 M-v 38h MPCLINUX   0000          2014 QZ117         20140915
K14QB8E 16.7   0.15 K14C9 355.22166  202.75754  164.12608   12.15526  0.0822380  0.17620699   3.1510403  2 E2014-U41    37   2 2012-2014 0.20 M-v 38h MPCLINUX   0000          2014 QE118         20140918
K14QB8J 19.0   0.15 K14C9  46.15912  340.14690  333.40677    4.62053  0.1569165  0.27254828   2.3559916  3 E2014-U41    34   2 2007-2014 0.21 M-v 38h MPCLINUX   0000          2014 QJ118         20140915
K14QB9H 17.9   0.15 K14C9 318.89468  189.35852  222.39729    1.15984  0.0707573  0.22070494   2.7118231  3 E2014-U41    29   2 2012-2014 0.21 M-v 38h MPCLINUX   0000          2014 QH119         20140916
K14QB9S 17.7   0.15 K14C9 319.73053  268.97819  140.85205    1.36992  0.0669064  0.21507793   2.7589182  4 E2014-U41    41   3 2010-2014 0.30 M-v 38h MPCLINUX   0000          2014 QS119         20140920
K14QC0B 17.4   0.15 K14C9 345.87911  215.08529  164.89440    1.93141  0.0610206  0.19860244   2.9094641  2 E2014-U41    39   3 2005-2014 0.14 M-v 38h MPCLINUX   0000          2014 QB120         20140920
K14QC0K 18.1   0.15 K14C9  79.98329  122.07707  147.95378    2.58195  0.1753428  0.27627892   2.3347347  2 E2014-U41    53   2 2013-2014 0.18 M-v 38h MPCLINUX   0000          2014 QK120         20141003
K14QC0R 17.5   0.15 K14C9 302.81901  296.96998  134.17859    3.66887  0.0817227  0.23762149   2.5815402  0 E2014-U41    49   4 2006-2014 0.25 M-v 38h MPCLINUX   0400          2014 QR120         20140918
K14QC1A 17.5   0.15 K14C9 320.56014   43.49362    4.62795    1.70720  0.0645594  0.20250143   2.8719970  3 E2014-U41    25   2 2010-2014 0.20 M-v 38h MPCLINUX   0000          2014 QA121         20140916
K14QC1D 18.1   0.15 K14C9 203.89694   26.44146  139.92702    4.68520  0.1126511  0.30815538   2.1708153  3 E2014-U41    32   3 2000-2014 0.22 M-v 38h MPCLINUX   0000          2014 QD121         20140902
K14QC1H 18.6   0.15 K14C9  83.87282  167.65629  111.40692    2.60609  0.0716234  0.29501789   2.2347922  3 E2014-U41    34   2 2013-2014 0.27 M-v 38h MPCLINUX   0000          2014 QH121         20140918
K14QC1K 17.9   0.15 K14C9 344.81528  277.24542  113.39007    2.71463  0.1295916  0.23872527   2.5735767  3 E2014-U41    37   2 2006-2014 0.20 M-v 38h MPCLINUX   0000          2014 QK121         20141003
K14QC1N 19.3   0.15 K14C9  17.54173  320.90931   35.24250    1.61972  0.2051006  0.27731542   2.3289135  2 E2014-U41    31   2 2007-2014 0.18 M-v 38h MPCLINUX   0000          2014 QN121         20140918
K14QC1P 18.3   0.15 K14C9 100.03633  250.07756   10.58960    2.16024  0.0826965  0.28964857   2.2623257  1 E2014-U41    41   4 2003-2014 0.29 M-v 38h MPCW       0000          2014 QP121         20140918
K14QC1V 17.2   0.15 K14C9  92.28272  101.77229  162.18721    4.54887  0.0633164  0.21322795   2.7748529  0 E2014-U41    41   4 2000-2014 0.18 M-v 38h MPCLINUX   0400          2014 QV121         20140920
K14QC1W 17.2   0.15 K14C9  35.58787  322.45096    1.47089    1.26858  0.0656774  0.19857331   2.9097486  3 E2014-U41    33   2 2005-2014 0.18 M-v 38h MPCLINUX   0000          2014 QW121         20140916
K14QC2A 17.3   0.15 K14C9  60.60498  132.94415  150.03390    2.31531  0.1847824  0.18399162   3.0615218  3 E2014-U41    29   2 2013-2014 0.23 M-v 38h MPCLINUX   0000          2014 QA122         20140831
K14QC2F 18.2   0.15 K14C9 108.87959  255.41994  342.73655    5.96054  0.1822231  0.26403123   2.4063891  3 E2014-U41    25   2 2013-2014 0.23 M-v 38h MPCLINUX   0000          2014 QF122         20140916
K14QC2G 18.1   0.15 K14C9 351.86163  237.62937  156.98361    9.83199  0.2101713  0.27625621   2.3348627  1 E2014-U41    48   3 2007-2014 0.35 M-v 38h MPCLINUX   0000          2014 QG122         20140918
K14QC2L 18.0   0.15 K14C9 140.28050  239.18977  342.56499    6.07744  0.0700977  0.27423843   2.3463016  2 E2014-U41    34   3 2009-2014 0.22 M-v 38h MPCLINUX   0000          2014 QL122         20140924
K14QC2O 18.2   0.15 K14C9  79.15880  311.44615  321.43807    2.01562  0.1595705  0.26358989   2.4090744  3 E2014-U41    41   2 2013-2014 0.17 M-v 38h MPCLINUX   0000          2014 QO122         20140916
K14QC2Q 17.4   0.15 K14C9  98.99953   70.83471  175.67276    1.37269  0.1386034  0.18207639   3.0829534  3 E2014-U41    29   3 2007-2014 0.21 M-v 38h MPCLINUX   0000          2014 QQ122         20140831
K14QC2V 16.7   0.15 K14C9  99.14197  262.88605  344.60284    7.80634  0.1258888  0.18052508   3.1005901  2 E2014-U41    40   2 2012-2014 0.24 M-v 38h MPCLINUX   0000          2014 QV122         20141015
K14QC2X 16.9   0.15 K14C9 347.83389  205.98548  178.79009    0.39367  0.1769239  0.17349912   3.1837419  1 E2014-U41    43   3 1997-2014 0.19 M-v 38h MPCLINUX   0000          2014 QX122         20140916
